央视,#genre#
第56集,https://img.sobot.com/chatres/f82991d79fa0400288a74d8db1c9a5ba/msg/20231206/c5b00fe8ae1f41898ba4fc0ea068b770/8a62f5f0fa45417aa9f4f912de264d41.m3u8
第57集,https://img.sobot.com/chatres/f82991d79fa0400288a74d8db1c9a5ba/msg/20231206/c5b00fe8ae1f41898ba4fc0ea068b770/529a90ede2504ec69e3c78259afb572f.m3u8
第58集,https://img.sobot.com/chatres/f82991d79fa0400288a74d8db1c9a5ba/msg/20231208/c5b00fe8ae1f41898ba4fc0ea068b770/af2f8a4f41f44c709cc4fd8aa1a53f9f.m3u8
第59集,https://img.sobot.com/chatres/f82991d79fa0400288a74d8db1c9a5ba/msg/20231206/c5b00fe8ae1f41898ba4fc0ea068b770/08e37b5e3d3e4d2e8d722b8bf79a5f7e.m3u8
第60集,https://img.sobot.com/chatres/f82991d79fa0400288a74d8db1c9a5ba/msg/20231206/c5b00fe8ae1f41898ba4fc0ea068b770/bf3b53468edd481d88a3a43ca3ae3d23.m3u8
第61集,https://img.sobot.com/chatres/f82991d79fa0400288a74d8db1c9a5ba/msg/20231206/c5b00fe8ae1f41898ba4fc0ea068b770/cc6b6e1104084c94a98e249a50959a9a.m3u8
第62集,https://img.sobot.com/chatres/f82991d79fa0400288a74d8db1c9a5ba/msg/20231206/c5b00fe8ae1f41898ba4fc0ea068b770/be88e923ae6a4a5c96ea788ac7faa858.m3u8
第63集,https://img.sobot.com/chatres/f82991d79fa0400288a74d8db1c9a5ba/msg/20231206/c5b00fe8ae1f41898ba4fc0ea068b770/297195d22fcc4747bb8b724c19ab1db5.m3u8
第64集,https://img.sobot.com/chatres/f82991d79fa0400288a74d8db1c9a5ba/msg/20231206/c5b00fe8ae1f41898ba4fc0ea068b770/b3c30e309c4a46a0a62c2bffc9e8e2e6.m3u8
第65集,https://img.sobot.com/chatres/f82991d79fa0400288a74d8db1c9a5ba/msg/20231206/c5b00fe8ae1f41898ba4fc0ea068b770/2c3e9d5d521a45879711c37743e522a0.m3u8
第66集,https://img.sobot.com/chatres/f82991d79fa0400288a74d8db1c9a5ba/msg/20231206/c5b00fe8ae1f41898ba4fc0ea068b770/788761dc1fde4c3c81a76b0c3f91539d.m3u8
第67集,https://img.sobot.com/chatres/f82991d79fa0400288a74d8db1c9a5ba/msg/20231206/c5b00fe8ae1f41898ba4fc0ea068b770/287ac483761d46e7af1750652a68f259.m3u8
第68集,https://img.sobot.com/chatres/f82991d79fa0400288a74d8db1c9a5ba/msg/20231206/c5b00fe8ae1f41898ba4fc0ea068b770/55bf305fec54426ea8026d8147c5206d.m3u8
第69集,https://img.sobot.com/chatres/f82991d79fa0400288a74d8db1c9a5ba/msg/20231206/c5b00fe8ae1f41898ba4fc0ea068b770/feffb2e32c5c4354ae80cc71cacbaf5f.m3u8
第70集,https://img.sobot.com/chatres/f82991d79fa0400288a74d8db1c9a5ba/msg/20231218/c5b00fe8ae1f41898ba4fc0ea068b770/e2d7fe7b0883490199f5def3b718fb76.m3u8
第71集,https://img.sobot.com/chatres/f82991d79fa0400288a74d8db1c9a5ba/msg/20231218/c5b00fe8ae1f41898ba4fc0ea068b770/b3b257292af64776b480ff4422b612be.m3u8
第72集,https://img.sobot.com/chatres/f82991d79fa0400288a74d8db1c9a5ba/msg/20231206/c5b00fe8ae1f41898ba4fc0ea068b770/040582f69d7444f886a75c062378853b.m3u8
第73集,https://img.sobot.com/chatres/f82991d79fa0400288a74d8db1c9a5ba/msg/20231218/c5b00fe8ae1f41898ba4fc0ea068b770/74665835a7f74577a2625ce268fa7bc7.m3u8
第74集,https://img.sobot.com/chatres/f82991d79fa0400288a74d8db1c9a5ba/msg/20231206/c5b00fe8ae1f41898ba4fc0ea068b770/0738bdec4aca48a19e4792476372f424.m3u8
第75集,https://img.sobot.com/chatres/f82991d79fa0400288a74d8db1c9a5ba/msg/20231210/c5b00fe8ae1f41898ba4fc0ea068b770/923520ff468d4388888ef2609e285641.m3u8

射雕英雄传黄日华版,#genre#
第1集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第01集/index.m3u8
第2集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第02集/index.m3u8
第3集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第03集/index.m3u8
第4集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第04集/index.m3u8
第5集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第05集/index.m3u8
第6集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第06集/index.m3u8
第7集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第07集/index.m3u8
第8集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第08集/index.m3u8
第9集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第09集/index.m3u8
第10集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第10集/index.m3u8
第11集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第11集/index.m3u8
第12集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第12集/index.m3u8
第13集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第13集/index.m3u8
第14集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第14集/index.m3u8
第15集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第15集/index.m3u8
第16集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第16集/index.m3u8
第17集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第17集/index.m3u8
第18集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第18集/index.m3u8
第19集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第19集/index.m3u8
第20集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第20集/index.m3u8
第21集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第21集/index.m3u8
第22集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第22集/index.m3u8
第23集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第23集/index.m3u8
第24集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第24集/index.m3u8
第25集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第25集/index.m3u8
第26集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第26集/index.m3u8
第27集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第27集/index.m3u8
第28集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第28集/index.m3u8
第29集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第29集/index.m3u8
第30集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第30集/index.m3u8
第31集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第31集/index.m3u8
第32集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第32集/index.m3u8
第33集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第33集/index.m3u8
第34集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第34集/index.m3u8
第35集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第35集/index.m3u8
第36集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第36集/index.m3u8
第37集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第37集/index.m3u8
第38集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第38集/index.m3u8
第39集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第39集/index.m3u8
第40集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第40集/index.m3u8
第41集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第41集/index.m3u8
第42集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第42集/index.m3u8
第43集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第43集/index.m3u8
第44集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第44集/index.m3u8
第45集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第45集/index.m3u8
第46集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第46集/index.m3u8
第47集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第47集/index.m3u8
第48集,https://s2.bfbfvip.com/video/shediaoyingxiongchuan1983/第48集/index.m3u8
第49集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第49集/index.m3u8
第50集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第50集/index.m3u8
第51集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第51集/index.m3u8
第52集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第52集/index.m3u8
第53集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第53集/index.m3u8
第54集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第54集/index.m3u8
第55集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第55集/index.m3u8
第56集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第56集/index.m3u8
第57集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第57集/index.m3u8
第58集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第58集/index.m3u8
第59集,https://s5.bfbfvip.com/video/shediaoyingxiongchuan1983/第59集/index.m3u8


热剧轮播,#genre#
三国演义,http://epg.112114.xyz/douyu/7459925
.爱情公寓,http://epg.112114.xyz/douyu/6863367
--虎牙轮播
.康熙王朝,http://epg.112114.xyz/huya/11352940
.雍正王朝,http://epg.112114.xyz/huya/11342439
.三国演义,http://epg.112114.xyz/huya/11602081
.新三国,http://epg.112114.xyz/huya/11352944
.家有儿女,http://epg.112114.xyz/huya/11352872
.爱情公寓,https://epg.112114.xyz/huya/11336726
.英雄传,http://epg.112114.xyz/huya/23728674
.金庸武侠,http://epg.112114.xyz/huya/11342435
.金庸经典剧,http://epg.112114.xyz/huya/11602082

.康熙王朝,https://www.goodiptv.club/huya/11352940
.雍正王朝,https://www.goodiptv.club/huya/11342439
.三国演义,https://www.goodiptv.club/huya/11602081
.新三国,https://www.goodiptv.club/huya/11352944
.家有儿女,https://www.goodiptv.club/huya/11352872
.英雄传,https://www.goodiptv.club/huya/23728674
.金庸武侠,https://www.goodiptv.club/huya/11342435
.金庸经典剧,https://www.goodiptv.club/huya/11602082





春 晚,#genre#


1986年,https://txmov2.a.kwimgs.com/bs3/video-hls/5231493982164619599_hls15.m3u8
1987年,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8

1988年,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8
1991年,https://txmov2.a.kwimgs.com/bs3/video-hls/5210664837540712798_hls15.m3u8
1992年,https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hls15.m3u8
1993年,https://txmov2.a.kwimgs.com/bs3/video-hls/5217420261875933947_hls15.m3u8
1994年,https://txmov2.a.kwimgs.com/bs3/video-hls/5197154061406974711_hls15.m3u8
1995年,https://txmov2.a.kwimgs.com/bs3/video-hls/5255137907893179578_hls15.m3u8
1997年,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hls15.m3u8

1998年,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hls15.m3u8
1999年,https://txmov2.a.kwimgs.com/bs3/video-hls/5258234133675308186_hls15.m3u8
2000年,https://txmov2.a.kwimgs.com/bs3/video-hls/5216294359327079321_hls15.m3u8
2001年,https://txmov2.a.kwimgs.com/bs3/video-hls/5228960735897942616_hls15.m3u8
2002年,https://txmov2.a.kwimgs.com/bs3/video-hls/5255700858599864364_hls15.m3u8
2004年,https://txmov2.a.kwimgs.com/bs3/video-hls/5223894184413450769_hls15.m3u8
2005年,https://txmov2.a.kwimgs.com/bs3/video-hls/5254012008863954469_hls15.m3u8
2006年,https://txmov2.a.kwimgs.com/bs3/video-hls/5194339310474320155_hls15.m3u8
2007年,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953534755647343_hls15.m3u8
2008年,https://txmov2.a.kwimgs.com/bs3/video-hls/5194902262344826321_hls15.m3u8
2009年,https://txmov2.a.kwimgs.com/bs3/video-hls/5210946337266019890_hls15.m3u8
2014年,https://txmov2.a.kwimgs.com/bs3/video-hls/5245286283437869627_hls15.m3u8
2019年,https://txmov2.a.kwimgs.com/bs3/video-hls/5222205336887088723_hls15.m3u8
2020年,https://txmov2.a.kwimgs.com/bs3/video-hls/5248101009010430183_hls15.m3u8
2023年,https://txmov2.a.kwimgs.com/bs3/video-hls/5251197255879398624_hls15.m3u8


老故事片,#genre#
地雷战,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/a90c788a458e40508615d711b8aae1af/850.m3u8
地道战,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/312e39c68cc441feb79d1c2d7e16cbbd/850.m3u8
跟踪追击,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/059096230b4e46c0b5d4929ff98435d0/850.m3u8
红牡丹,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/921b8081b58b4c2f81fb233b6c8e89ac/850.m3u8
侦察兵,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/3e4727a0fca34aa8b9774472a4908eaf/850.m3u8
三毛流浪记,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b9ce94c233b043bebe30340f09868ed1/850.m3u8
红色娘子军,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/2ea3b03b3a414303b830f92579243001/850.m3u8
五朵金花,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/ae639196cf3949368c1b05776bb1d4fa/850.m3u8
洪湖赤卫队,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/2a58afdece3342eaac927648a2cccabd/850.m3u8
狼牙山五壮士,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/71c649af833c43a9b61e4f5c913bbd6b/850.m3u8
战上海,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/e84b188d1bf7484fb4907d99827cbd45/850.m3u8
铁道游击队,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/46d8664dacad4dbb9c790256688048dc/850.m3u8
红孩子,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/bf55b84744d64eeaaedc5ea603855597/850.m3u8
宝葫芦的秘密,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/866474add7224067877bed430d9380ab/850.m3u8
董存瑞,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b657281ba44a4b279f55ec860c12543b/850.m3u8
地下尖兵,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/188d5706e5774f06850e06e4f181c4bd/850.m3u8
三毛从军记,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/919a08437d44499b87b7b4903f2b2ae6/850.m3u8
小兵张嘎,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/d8c05f3ca36d48e6b1997b523e885c5c/850.m3u8
闪闪的红星,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/b90fcf1a5425479baf3a045282a1f263/850.m3u8
祖国的花朵,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/ef10a9a9b1534fe38fd4fdfdac1ed493/850.m3u8
花儿朵朵,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/53a44d8649024b58b69f4468b922b8f0/850.m3u8
上甘岭,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/c91f7aae9b8b4c578a7d9ecdf94b9dca/850.m3u8
平原游击队,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/180ef18dec9a4edeb9d2b520d57cfc7f/850.m3u8
神秘的旅伴,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/ef95b9f13e2c47b882b67ef52139786a/850.m3u8
前哨,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/1e9c4ffe4002492484c0f50235299759/850.m3u8
刘三姐,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/680e102dc8614632862cf49a236def6e/850.m3u8
赛虎,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/34505162ca0848af9e23d33ed4018088/850.m3u8
犬王,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/08d97be6d296434098297a505e2f05b5/850.m3u8
特别攻击队,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/c69eed95a2cd4752850bcac109151e37/850.m3u8
举起手来-追击阿多丸,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/a1093561ad0a4071b68eeae884de01e7/850.m3u8
鸡毛信,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/41fcf9fefcf247c78e2d64c7af5d6edd/850.m3u8
马兰花,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/c89d105b9661464bb8c5c5f46977f6c4/850.m3u8
南征北战,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/9557e1bfd91b4319975dfeffcc44d6b7/850.m3u8
羊城暗哨,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/215e7a6713884bcab8cc461e245531af/850.m3u8
冰山上的来客,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/c86d45b176d642738dabf9da7361653b/850.m3u8
51号兵站,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/fa6557276d644b5ea399956a6bf94e59/850.m3u8
红日,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/f2ee6e22cd894be1bc8c90b19f47ae2e/850.m3u8
战火中的青春,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/be0d797e3b494f5fa1cb6d48d29643f3/850.m3u8
英雄虎胆,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b7fcd0d4ebb045fe8e653ee71b4ef8fc/850.m3u8
突破乌江,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/bf8ccfff8bc949a6a2ed6bcda45eb4e2/850.m3u8
三进山城,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ee157540ff2540ada0250edf3f6a3e0a/850.m3u8
苦菜花,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ec47d310d888464f8446af5e6e04ded8/850.m3u8
智取华山,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ef243e3fa20544df9cc24b72ace8efa0/850.m3u8
渡江侦察记,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/d708e9c64aa34519af5490a793756c38/850.m3u8
奇袭,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ac8b28fb66104aa7a5e3cd5a10ea986b/850.m3u8
小花,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/f97fb71bff5947ddaf905cc121c42ee4/850.m3u8
少林寺,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/8af9ff377238407e927e597a1af47788/850.m3u8
英雄儿女,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/479d044b7a3d465fa3a5b850d36b219c/850.m3u8
大气层消失,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/45122e56521f49b68020e3e66bc28ce8/850.m3u8
霹雳贝贝,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/7accc94d5590415284af5db904e4be5a/850.m3u8
泉水叮咚,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/8b039f6988a04ca8b086d35031a77204/850.m3u8
柳堡的故事,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/706b979b8a934aaab677a11c410bb119/850.m3u8
李双双,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/bac928d747984ed3bd17550879522f89/850.m3u8
大闹天宫,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/a57c9e5e1696486e97d229a3ddb13749/850.m3u8
柳毅传书,http://hls.cntv.kcdnvip.com/asp/hls/2000/0303000a/3/default/2ee71b96a3574889829e17d70b3f3c02/2000.m3u8
卷席筒,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/8bebd13583e341e1b9d9e1180d36aaaa/850.m3u8
铡刀下的红梅,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/6f0817bfbedd42c682d9152abd5402a3/850.m3u8
墙头马上,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/c45285c6b2ac46a58d49c9351b18e369/850.m3u8
花为媒,http://hls.cntv.kcdnvip.com/asp/hls/2000/0303000a/3/default/48da40a19746409997717371a80fd9e6/2000.m3u8
牛郎织女,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/adc6931516694659a7b54176e4b38299/2000.m3u8
梁山伯与祝英台,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/427eb50cc6844d47bcd35d2fac737a0a/850.m3u8
铁弓缘,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/e19f3238b0ba4849aa50d6b7f1118ab9/2000.m3u8
碧玉簪,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/9e90b1a2872b476b8a4f9882f9b63cde/850.m3u8
野猪林,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/d2ddcbd8cdba4473a541687e683c1aca/850.m3u8
五女拜寿,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/c38771a355214e97a855c213693a1153/850.m3u8
杜鹃山01,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/f468a89e0e394a718474523afe37c702/850.m3u8
杜鹃山02,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/5f76957927c5421e8bd75d0f53c95e4a/850.m3u8
红灯记,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/84fd88d42e65413a90b9a8b54b685fde/850.m3u8
奇袭白虎团,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/8d476d0de4a343bd8c77c8a83331fc16/850.m3u8
智取威虎山,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b59e746e354d4c0baefaca2f031eec25/850.m3u8
沙家浜,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/6241c3f25a9a4dda9b05b9ba185500e0/850.m3u8
红楼梦01,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/f66e935661b44ff6b80a290537d5d204/2000.m3u8
红楼梦02,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/10470613ead24f5cb435137b5f39ab98/2000.m3u8
追鱼,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/3515e586d18743be99eb6cc2004cb995/2000.m3u8
穆桂英大战洪州,http://hls.cntv.kcdnvip.com/asp/hls/2000/0303000a/3/default/aaa5a373d97a47d1bc95b1418b672b33/2000.m3u8
秦香莲,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/f8daefadadef41989225543875268a70/2000.m3u8
王老虎抢亲,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/3b6ae81ae49f4c72b0c977023565c762/850.m3u8
女驸马,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ba29b790f8ec435ba94fc072558431f0/850.m3u8
天仙配,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/1cd056751daf430a943e63e6428c40d7/850.m3u8
李二嫂改嫁01,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/90846f6758524d78997aad89df8c37e0/850.m3u8
李二嫂改嫁02,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/47a9c8216d344c2dd45f11949dbbecb5/850.m3u8
林海雪原,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/5023f1dcc73b4090962ee31e017fb8e3/850.m3u8
孙悟空三打白骨精,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/1e34b7a2f93d4efeaf7a583409b270cc/850.m3u8
巴黎圣母院,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/dd86918aafb042c5b51584ffcf5b0e00/850.m3u8
罗密欧与朱丽叶,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/95193e30bd454e77bc59a140f4e32ad2/850.m3u8
魂断蓝桥,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/7fc704c5b2e04e65bab92b3986883ab3/850.m3u8
茜茜公主,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ffa8a73877194632b0278898f297d07b/850.m3u8
出水芙蓉,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/28f9967b04984830b3a1f6fb27561000/850.m3u8
桂河大桥,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b125a3edccb34637b336cb867e8a5d5d/850.m3u8

测试_1111,#genre#

碧玉簪,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/9e90b1a2872b476b8a4f9882f9b63cde/850.m3u8
神乐影院,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
小花,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/f97fb71bff5947ddaf905cc121c42ee4/850.m3u8
苦菜花,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ec47d310d888464f8446af5e6e04ded8/850.m3u8
奇袭,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ac8b28fb66104aa7a5e3cd5a10ea986b/850.m3u8
神秘的旅伴,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/ef95b9f13e2c47b882b67ef52139786a/850.m3u8
渡江侦察记,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/d708e9c64aa34519af5490a793756c38/850.m3u8
南征北战,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/9557e1bfd91b4319975dfeffcc44d6b7/850.m3u8
洪湖赤卫队,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/2a58afdece3342eaac927648a2cccabd/850.m3u8
智取华山,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ef243e3fa20544df9cc24b72ace8efa0/850.m3u8
地雷战,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/a90c788a458e40508615d711b8aae1af/850.m3u8
侦察兵,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/3e4727a0fca34aa8b9774472a4908eaf/850.m3u8
柳堡的故事,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/706b979b8a934aaab677a11c410bb119/850.m3u8
罗密欧与朱丽叶,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/95193e30bd454e77bc59a140f4e32ad2/850.m3u8
追鱼,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/3515e586d18743be99eb6cc2004cb995/2000.m3u8
秦香莲,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/f8daefadadef41989225543875268a70/2000.m3u8
